itemId,itemName,category,abcClass,date,openingStock,received,consumption,closingStock,msl
ITEM-0005,Product 5,Maintenance,C,2025-02-11,208,16,49,175,87
ITEM-0005,Product 5,Maintenance,C,2025-02-12,235,8,31,212,87
ITEM-0005,Product 5,Maintenance,C,2025-02-13,220,3,33,190,87
ITEM-0005,Product 5,Maintenance,C,2025-02-14,122,1,14,109,87
ITEM-0005,Product 5,Maintenance,C,2025-02-15,220,6,5,221,87
ITEM-0005,Product 5,Maintenance,C,2025-02-16,226,2,11,217,87
ITEM-0005,Product 5,Maintenance,C,2025-02-17,74,20,39,55,87
ITEM-0005,Product 5,Maintenance,C,2025-02-18,199,2,32,169,87
ITEM-0005,Product 5,Maintenance,C,2025-02-19,82,3,7,78,87
ITEM-0005,Product 5,Maintenance,C,2025-02-20,143,11,41,113,87
ITEM-0005,Product 5,Maintenance,C,2025-02-21,70,1,13,58,87
ITEM-0005,Product 5,Maintenance,C,2025-02-22,175,4,36,143,87
ITEM-0005,Product 5,Maintenance,C,2025-02-23,222,8,44,186,87
ITEM-0005,Product 5,Maintenance,C,2025-02-24,118,13,46,85,87
ITEM-0005,Product 5,Maintenance,C,2025-02-25,140,6,1,145,87
ITEM-0005,Product 5,Maintenance,C,2025-02-26,126,26,16,136,87
ITEM-0005,Product 5,Maintenance,C,2025-02-27,145,1,27,119,87
ITEM-0005,Product 5,Maintenance,C,2025-02-28,219,4,36,187,87
ITEM-0005,Product 5,Maintenance,C,2025-03-01,224,23,11,236,87
ITEM-0005,Product 5,Maintenance,C,2025-03-02,220,22,44,198,87
ITEM-0005,Product 5,Maintenance,C,2025-03-03,103,10,30,83,87
ITEM-0005,Product 5,Maintenance,C,2025-03-04,66,21,2,85,87
ITEM-0005,Product 5,Maintenance,C,2025-03-05,70,9,15,64,87
ITEM-0005,Product 5,Maintenance,C,2025-03-06,149,11,9,151,87
ITEM-0005,Product 5,Maintenance,C,2025-03-07,150,0,40,110,87
ITEM-0005,Product 5,Maintenance,C,2025-03-08,189,7,19,177,87
ITEM-0005,Product 5,Maintenance,C,2025-03-09,227,0,11,216,87
ITEM-0005,Product 5,Maintenance,C,2025-03-10,113,27,19,121,87
ITEM-0005,Product 5,Maintenance,C,2025-03-11,177,4,42,139,87
ITEM-0005,Product 5,Maintenance,C,2025-03-12,231,11,36,206,87
ITEM-0005,Product 5,Maintenance,C,2025-03-13,221,16,48,189,87
ITEM-0005,Product 5,Maintenance,C,2025-03-14,176,23,43,156,87
ITEM-0005,Product 5,Maintenance,C,2025-03-15,212,14,46,180,87
ITEM-0005,Product 5,Maintenance,C,2025-03-16,190,26,43,173,87
ITEM-0005,Product 5,Maintenance,C,2025-03-17,204,13,49,168,87
ITEM-0005,Product 5,Maintenance,C,2025-03-18,186,4,8,182,87
ITEM-0005,Product 5,Maintenance,C,2025-03-19,76,28,25,79,87
ITEM-0005,Product 5,Maintenance,C,2025-03-20,57,5,34,28,87
ITEM-0005,Product 5,Maintenance,C,2025-03-21,115,0,4,111,87
ITEM-0005,Product 5,Maintenance,C,2025-03-22,235,11,13,233,87
ITEM-0005,Product 5,Maintenance,C,2025-03-23,76,23,49,50,87
ITEM-0005,Product 5,Maintenance,C,2025-03-24,99,24,33,90,87
ITEM-0005,Product 5,Maintenance,C,2025-03-25,106,24,28,102,87
ITEM-0005,Product 5,Maintenance,C,2025-03-26,95,23,30,88,87
ITEM-0005,Product 5,Maintenance,C,2025-03-27,227,22,49,200,87
ITEM-0005,Product 5,Maintenance,C,2025-03-28,228,19,37,210,87
ITEM-0005,Product 5,Maintenance,C,2025-03-29,207,19,44,182,87
ITEM-0005,Product 5,Maintenance,C,2025-03-30,136,9,49,96,87
ITEM-0005,Product 5,Maintenance,C,2025-03-31,180,17,7,190,87
ITEM-0005,Product 5,Maintenance,C,2025-04-01,141,22,0,163,87
ITEM-0005,Product 5,Maintenance,C,2025-04-02,64,5,28,41,87
ITEM-0005,Product 5,Maintenance,C,2025-04-03,61,21,46,36,87
ITEM-0005,Product 5,Maintenance,C,2025-04-04,231,0,33,198,87
ITEM-0005,Product 5,Maintenance,C,2025-04-05,111,10,25,96,87
ITEM-0005,Product 5,Maintenance,C,2025-04-06,214,17,49,182,87
ITEM-0005,Product 5,Maintenance,C,2025-04-07,201,7,25,183,87
ITEM-0005,Product 5,Maintenance,C,2025-04-08,103,16,39,80,87
ITEM-0005,Product 5,Maintenance,C,2025-04-09,132,7,26,113,87
ITEM-0005,Product 5,Maintenance,C,2025-04-10,145,3,45,103,87
ITEM-0005,Product 5,Maintenance,C,2025-04-11,89,18,0,107,87
ITEM-0005,Product 5,Maintenance,C,2025-04-12,87,13,15,85,87
ITEM-0005,Product 5,Maintenance,C,2025-04-13,109,4,47,66,87
ITEM-0005,Product 5,Maintenance,C,2025-04-14,161,29,25,165,87
ITEM-0005,Product 5,Maintenance,C,2025-04-15,119,0,8,111,87
ITEM-0005,Product 5,Maintenance,C,2025-04-16,225,15,24,216,87
ITEM-0005,Product 5,Maintenance,C,2025-04-17,69,20,8,81,87
ITEM-0005,Product 5,Maintenance,C,2025-04-18,133,8,30,111,87
ITEM-0005,Product 5,Maintenance,C,2025-04-19,124,28,33,119,87
ITEM-0005,Product 5,Maintenance,C,2025-04-20,158,3,45,116,87
ITEM-0005,Product 5,Maintenance,C,2025-04-21,158,5,18,145,87
ITEM-0005,Product 5,Maintenance,C,2025-04-22,138,8,12,134,87
ITEM-0005,Product 5,Maintenance,C,2025-04-23,79,12,18,73,87
ITEM-0005,Product 5,Maintenance,C,2025-04-24,131,23,0,154,87
ITEM-0005,Product 5,Maintenance,C,2025-04-25,110,24,6,128,87
ITEM-0005,Product 5,Maintenance,C,2025-04-26,199,11,0,210,87
ITEM-0005,Product 5,Maintenance,C,2025-04-27,199,18,20,197,87
ITEM-0005,Product 5,Maintenance,C,2025-04-28,116,24,28,112,87
ITEM-0005,Product 5,Maintenance,C,2025-04-29,217,16,48,185,87
ITEM-0005,Product 5,Maintenance,C,2025-04-30,91,5,43,53,87
ITEM-0006,Product 6,Chemicals,C,2025-02-01,79,7,34,52,99
ITEM-0006,Product 6,Chemicals,C,2025-02-02,178,9,13,174,99
ITEM-0006,Product 6,Chemicals,C,2025-02-03,242,2,8,236,99
ITEM-0006,Product 6,Chemicals,C,2025-02-04,153,7,25,135,99
ITEM-0006,Product 6,Chemicals,C,2025-02-05,116,5,1,120,99
ITEM-0006,Product 6,Chemicals,C,2025-02-06,224,25,28,221,99
ITEM-0006,Product 6,Chemicals,C,2025-02-07,221,4,11,214,99
ITEM-0006,Product 6,Chemicals,C,2025-02-08,116,14,36,94,99
ITEM-0006,Product 6,Chemicals,C,2025-02-09,112,14,35,91,99
ITEM-0006,Product 6,Chemicals,C,2025-02-10,111,22,47,86,99
ITEM-0006,Product 6,Chemicals,C,2025-02-11,138,17,45,110,99
ITEM-0006,Product 6,Chemicals,C,2025-02-12,176,12,42,146,99
ITEM-0006,Product 6,Chemicals,C,2025-02-13,89,10,22,77,99
ITEM-0006,Product 6,Chemicals,C,2025-02-14,148,20,46,122,99
ITEM-0006,Product 6,Chemicals,C,2025-02-15,192,24,14,202,99
ITEM-0006,Product 6,Chemicals,C,2025-02-16,104,18,10,112,99
ITEM-0006,Product 6,Chemicals,C,2025-02-17,83,20,3,100,99
ITEM-0006,Product 6,Chemicals,C,2025-02-18,209,18,21,206,99
ITEM-0006,Product 6,Chemicals,C,2025-02-19,102,28,13,117,99
ITEM-0006,Product 6,Chemicals,C,2025-02-20,185,26,45,166,99
ITEM-0006,Product 6,Chemicals,C,2025-02-21,225,27,46,206,99
ITEM-0006,Product 6,Chemicals,C,2025-02-22,103,15,7,111,99
ITEM-0006,Product 6,Chemicals,C,2025-02-23,174,29,35,168,99
ITEM-0006,Product 6,Chemicals,C,2025-02-24,214,16,1,229,99
ITEM-0006,Product 6,Chemicals,C,2025-02-25,145,25,3,167,99
ITEM-0006,Product 6,Chemicals,C,2025-02-26,157,10,29,138,99
ITEM-0006,Product 6,Chemicals,C,2025-02-27,75,11,30,56,99
ITEM-0006,Product 6,Chemicals,C,2025-02-28,142,12,38,116,99
ITEM-0006,Product 6,Chemicals,C,2025-03-01,227,23,6,244,99
ITEM-0006,Product 6,Chemicals,C,2025-03-02,238,23,41,220,99
ITEM-0006,Product 6,Chemicals,C,2025-03-03,104,3,19,88,99
ITEM-0006,Product 6,Chemicals,C,2025-03-04,186,21,6,201,99
ITEM-0006,Product 6,Chemicals,C,2025-03-05,197,23,43,177,99
ITEM-0006,Product 6,Chemicals,C,2025-03-06,241,14,41,214,99
ITEM-0006,Product 6,Chemicals,C,2025-03-07,191,22,12,201,99
ITEM-0006,Product 6,Chemicals,C,2025-03-08,218,21,20,219,99
ITEM-0006,Product 6,Chemicals,C,2025-03-09,205,8,25,188,99
ITEM-0006,Product 6,Chemicals,C,2025-03-10,83,23,9,97,99
ITEM-0006,Product 6,Chemicals,C,2025-03-11,190,7,41,156,99
ITEM-0006,Product 6,Chemicals,C,2025-03-12,220,16,15,221,99
ITEM-0006,Product 6,Chemicals,C,2025-03-13,222,4,26,200,99
ITEM-0006,Product 6,Chemicals,C,2025-03-14,136,23,49,110,99
ITEM-0006,Product 6,Chemicals,C,2025-03-15,87,27,35,79,99
ITEM-0006,Product 6,Chemicals,C,2025-03-16,235,24,9,250,99
ITEM-0006,Product 6,Chemicals,C,2025-03-17,214,3,18,199,99
ITEM-0006,Product 6,Chemicals,C,2025-03-18,137,16,46,107,99
ITEM-0006,Product 6,Chemicals,C,2025-03-19,176,0,33,143,99
ITEM-0006,Product 6,Chemicals,C,2025-03-20,187,16,20,183,99
ITEM-0006,Product 6,Chemicals,C,2025-03-21,218,4,47,175,99
ITEM-0006,Product 6,Chemicals,C,2025-03-22,211,27,34,204,99
ITEM-0006,Product 6,Chemicals,C,2025-03-23,228,9,10,227,99
ITEM-0006,Product 6,Chemicals,C,2025-03-24,146,28,12,162,99
ITEM-0006,Product 6,Chemicals,C,2025-03-25,221,2,1,222,99
ITEM-0006,Product 6,Chemicals,C,2025-03-26,75,17,20,72,99
ITEM-0006,Product 6,Chemicals,C,2025-03-27,135,21,41,115,99
ITEM-0006,Product 6,Chemicals,C,2025-03-28,193,8,38,163,99
ITEM-0006,Product 6,Chemicals,C,2025-03-29,92,18,45,65,99
ITEM-0006,Product 6,Chemicals,C,2025-03-30,136,5,25,116,99
ITEM-0006,Product 6,Chemicals,C,2025-03-31,110,6,31,85,99
ITEM-0006,Product 6,Chemicals,C,2025-04-01,177,3,45,135,99
ITEM-0006,Product 6,Chemicals,C,2025-04-02,165,2,35,132,99
ITEM-0006,Product 6,Chemicals,C,2025-04-03,141,0,7,134,99
ITEM-0006,Product 6,Chemicals,C,2025-04-04,191,8,5,194,99
ITEM-0006,Product 6,Chemicals,C,2025-04-05,81,27,48,60,99
ITEM-0006,Product 6,Chemicals,C,2025-04-06,198,11,4,205,99
ITEM-0006,Product 6,Chemicals,C,2025-04-07,95,20,31,84,99
ITEM-0006,Product 6,Chemicals,C,2025-04-08,76,7,37,46,99
ITEM-0006,Product 6,Chemicals,C,2025-04-09,118,21,2,137,99
ITEM-0006,Product 6,Chemicals,C,2025-04-10,112,21,2,131,99
ITEM-0006,Product 6,Chemicals,C,2025-04-11,138,22,1,159,99
ITEM-0006,Product 6,Chemicals,C,2025-04-12,240,5,1,244,99
ITEM-0006,Product 6,Chemicals,C,2025-04-13,103,22,33,92,99
ITEM-0006,Product 6,Chemicals,C,2025-04-14,98,21,7,112,99
ITEM-0006,Product 6,Chemicals,C,2025-04-15,112,4,35,81,99
ITEM-0006,Product 6,Chemicals,C,2025-04-16,145,14,28,131,99
ITEM-0006,Product 6,Chemicals,C,2025-04-17,123,9,15,117,99
ITEM-0006,Product 6,Chemicals,C,2025-04-18,226,11,15,222,99
ITEM-0006,Product 6,Chemicals,C,2025-04-19,213,11,15,209,99
ITEM-0006,Product 6,Chemicals,C,2025-04-20,204,2,19,187,99
ITEM-0006,Product 6,Chemicals,C,2025-04-21,212,12,29,195,99
ITEM-0006,Product 6,Chemicals,C,2025-04-22,91,18,27,82,99
ITEM-0006,Product 6,Chemicals,C,2025-04-23,172,19,4,187,99
ITEM-0006,Product 6,Chemicals,C,2025-04-24,172,0,43,129,99
ITEM-0006,Product 6,Chemicals,C,2025-04-25,189,20,29,180,99
ITEM-0006,Product 6,Chemicals,C,2025-04-26,152,21,5,168,99
ITEM-0006,Product 6,Chemicals,C,2025-04-27,100,20,32,88,99
ITEM-0006,Product 6,Chemicals,C,2025-04-28,84,5,11,78,99
ITEM-0006,Product 6,Chemicals,C,2025-04-29,210,0,35,175,99
ITEM-0006,Product 6,Chemicals,C,2025-04-30,219,12,49,182,99
ITEM-0007,Product 7,Packaging,B,2025-02-01,182,20,40,162,147
ITEM-0007,Product 7,Packaging,B,2025-02-02,118,24,26,116,147
ITEM-0007,Product 7,Packaging,B,2025-02-03,191,19,2,208,147
ITEM-0007,Product 7,Packaging,B,2025-02-04,267,3,25,245,147
ITEM-0007,Product 7,Packaging,B,2025-02-05,171,2,5,168,147
ITEM-0007,Product 7,Packaging,B,2025-02-06,266,14,42,238,147
ITEM-0007,Product 7,Packaging,B,2025-02-07,202,19,36,185,147
ITEM-0007,Product 7,Packaging,B,2025-02-08,128,16,46,98,147
ITEM-0007,Product 7,Packaging,B,2025-02-09,158,17,37,138,147
ITEM-0007,Product 7,Packaging,B,2025-02-10,289,29,34,284,147
ITEM-0007,Product 7,Packaging,B,2025-02-11,274,5,13,266,147
ITEM-0007,Product 7,Packaging,B,2025-02-12,183,6,15,174,147
ITEM-0007,Product 7,Packaging,B,2025-02-13,296,8,13,291,147
ITEM-0007,Product 7,Packaging,B,2025-02-14,259,2,20,241,147
ITEM-0007,Product 7,Packaging,B,2025-02-15,182,1,26,157,147
ITEM-0007,Product 7,Packaging,B,2025-02-16,279,13,17,275,147
ITEM-0007,Product 7,Packaging,B,2025-02-17,136,9,17,128,147
ITEM-0007,Product 7,Packaging,B,2025-02-18,141,24,1,164,147
ITEM-0007,Product 7,Packaging,B,2025-02-19,170,3,32,141,147
ITEM-0007,Product 7,Packaging,B,2025-02-20,211,0,13,198,147
ITEM-0007,Product 7,Packaging,B,2025-02-21,226,21,15,232,147
ITEM-0007,Product 7,Packaging,B,2025-02-22,241,2,2,241,147
ITEM-0007,Product 7,Packaging,B,2025-02-23,285,24,5,304,147
ITEM-0007,Product 7,Packaging,B,2025-02-24,257,7,33,231,147
ITEM-0007,Product 7,Packaging,B,2025-02-25,265,3,33,235,147
ITEM-0007,Product 7,Packaging,B,2025-02-26,141,3,14,130,147
ITEM-0007,Product 7,Packaging,B,2025-02-27,289,27,11,305,147
ITEM-0007,Product 7,Packaging,B,2025-02-28,257,13,30,240,147
ITEM-0007,Product 7,Packaging,B,2025-03-01,136,28,17,147,147
ITEM-0007,Product 7,Packaging,B,2025-03-02,176,28,5,199,147
ITEM-0007,Product 7,Packaging,B,2025-03-03,159,27,1,185,147
ITEM-0007,Product 7,Packaging,B,2025-03-04,267,18,18,267,147
ITEM-0007,Product 7,Packaging,B,2025-03-05,121,1,18,104,147
ITEM-0007,Product 7,Packaging,B,2025-03-06,126,1,24,103,147
ITEM-0007,Product 7,Packaging,B,2025-03-07,242,17,10,249,147
ITEM-0007,Product 7,Packaging,B,2025-03-08,275,8,14,269,147
ITEM-0007,Product 7,Packaging,B,2025-03-09,199,2,8,193,147
ITEM-0007,Product 7,Packaging,B,2025-03-10,265,27,8,284,147
ITEM-0007,Product 7,Packaging,B,2025-03-11,231,15,6,240,147
ITEM-0007,Product 7,Packaging,B,2025-03-12,260,3,32,231,147
ITEM-0007,Product 7,Packaging,B,2025-03-13,120,7,38,89,147
ITEM-0007,Product 7,Packaging,B,2025-03-14,133,6,36,103,147
ITEM-0007,Product 7,Packaging,B,2025-03-15,240,19,28,231,147
ITEM-0007,Product 7,Packaging,B,2025-03-16,280,6,37,249,147
ITEM-0007,Product 7,Packaging,B,2025-03-17,294,19,36,277,147
ITEM-0007,Product 7,Packaging,B,2025-03-18,178,6,34,150,147
ITEM-0007,Product 7,Packaging,B,2025-03-19,271,21,27,265,147
ITEM-0007,Product 7,Packaging,B,2025-03-20,130,4,6,128,147
ITEM-0007,Product 7,Packaging,B,2025-03-21,202,29,4,227,147
ITEM-0007,Product 7,Packaging,B,2025-03-22,246,20,26,240,147
ITEM-0007,Product 7,Packaging,B,2025-03-23,195,9,20,184,147
ITEM-0007,Product 7,Packaging,B,2025-03-24,174,4,38,140,147
ITEM-0007,Product 7,Packaging,B,2025-03-25,181,20,12,189,147
ITEM-0007,Product 7,Packaging,B,2025-03-26,198,12,36,174,147
ITEM-0007,Product 7,Packaging,B,2025-03-27,276,16,35,257,147
ITEM-0007,Product 7,Packaging,B,2025-03-28,255,19,20,254,147
ITEM-0007,Product 7,Packaging,B,2025-03-29,233,29,25,237,147
ITEM-0007,Product 7,Packaging,B,2025-03-30,150,27,47,130,147
ITEM-0007,Product 7,Packaging,B,2025-03-31,198,2,39,161,147
ITEM-0007,Product 7,Packaging,B,2025-04-01,296,5,28,273,147
ITEM-0007,Product 7,Packaging,B,2025-04-02,158,9,20,147,147
ITEM-0007,Product 7,Packaging,B,2025-04-03,257,8,48,217,147
ITEM-0007,Product 7,Packaging,B,2025-04-04,133,8,8,133,147
ITEM-0007,Product 7,Packaging,B,2025-04-05,245,27,1,271,147
ITEM-0007,Product 7,Packaging,B,2025-04-06,164,0,28,136,147
ITEM-0007,Product 7,Packaging,B,2025-04-07,126,25,49,102,147
ITEM-0007,Product 7,Packaging,B,2025-04-08,137,10,27,120,147
ITEM-0007,Product 7,Packaging,B,2025-04-09,150,26,7,169,147
ITEM-0007,Product 7,Packaging,B,2025-04-10,293,16,14,295,147
ITEM-0007,Product 7,Packaging,B,2025-04-11,203,12,23,192,147
ITEM-0007,Product 7,Packaging,B,2025-04-12,185,11,31,165,147
ITEM-0007,Product 7,Packaging,B,2025-04-13,203,7,36,174,147
ITEM-0007,Product 7,Packaging,B,2025-04-14,193,24,7,210,147
ITEM-0007,Product 7,Packaging,B,2025-04-15,203,0,42,161,147
ITEM-0007,Product 7,Packaging,B,2025-04-16,225,2,23,204,147
ITEM-0007,Product 7,Packaging,B,2025-04-17,268,4,16,256,147
ITEM-0007,Product 7,Packaging,B,2025-04-18,264,7,20,251,147
ITEM-0007,Product 7,Packaging,B,2025-04-19,174,13,30,157,147
ITEM-0007,Product 7,Packaging,B,2025-04-20,255,18,14,259,147
ITEM-0007,Product 7,Packaging,B,2025-04-21,251,18,27,242,147
ITEM-0007,Product 7,Packaging,B,2025-04-22,121,29,4,146,147
ITEM-0007,Product 7,Packaging,B,2025-04-23,212,9,7,214,147
ITEM-0007,Product 7,Packaging,B,2025-04-24,154,15,46,123,147
ITEM-0007,Product 7,Packaging,B,2025-04-25,197,7,30,174,147
ITEM-0007,Product 7,Packaging,B,2025-04-26,220,8,24,204,147
ITEM-0007,Product 7,Packaging,B,2025-04-27,294,16,2,308,147
ITEM-0007,Product 7,Packaging,B,2025-04-28,152,13,3,162,147
ITEM-0007,Product 7,Packaging,B,2025-04-29,221,24,40,205,147
ITEM-0007,Product 7,Packaging,B,2025-04-30,238,9,49,198,147
ITEM-0008,Product 8,Packaging,B,2025-02-01,249,11,35,225,131
ITEM-0008,Product 8,Packaging,B,2025-02-02,191,1,39,153,131
ITEM-0008,Product 8,Packaging,B,2025-02-03,218,20,12,226,131
ITEM-0008,Product 8,Packaging,B,2025-02-04,260,15,30,245,131
ITEM-0008,Product 8,Packaging,B,2025-02-05,132,27,31,128,131
ITEM-0008,Product 8,Packaging,B,2025-02-06,111,14,9,116,131
ITEM-0008,Product 8,Packaging,B,2025-02-07,117,17,39,95,131
ITEM-0008,Product 8,Packaging,B,2025-02-08,253,26,39,240,131
ITEM-0008,Product 8,Packaging,B,2025-02-09,178,17,24,171,131
ITEM-0008,Product 8,Packaging,B,2025-02-10,122,19,29,112,131
ITEM-0008,Product 8,Packaging,B,2025-02-11,272,18,31,259,131
ITEM-0008,Product 8,Packaging,B,2025-02-12,274,23,48,249,131
ITEM-0008,Product 8,Packaging,B,2025-02-13,249,25,34,240,131
ITEM-0008,Product 8,Packaging,B,2025-02-14,132,22,29,125,131
ITEM-0008,Product 8,Packaging,B,2025-02-15,139,11,48,102,131
ITEM-0008,Product 8,Packaging,B,2025-02-16,275,20,17,278,131
ITEM-0008,Product 8,Packaging,B,2025-02-17,241,29,20,250,131
ITEM-0008,Product 8,Packaging,B,2025-02-18,236,7,45,198,131
ITEM-0008,Product 8,Packaging,B,2025-02-19,235,11,22,224,131
ITEM-0008,Product 8,Packaging,B,2025-02-20,186,10,21,175,131
ITEM-0008,Product 8,Packaging,B,2025-02-21,189,27,21,195,131
ITEM-0008,Product 8,Packaging,B,2025-02-22,129,17,12,134,131
ITEM-0008,Product 8,Packaging,B,2025-02-23,102,20,28,94,131
ITEM-0008,Product 8,Packaging,B,2025-02-24,280,17,26,271,131
ITEM-0008,Product 8,Packaging,B,2025-02-25,195,18,14,199,131
ITEM-0008,Product 8,Packaging,B,2025-02-26,251,11,23,239,131
ITEM-0008,Product 8,Packaging,B,2025-02-27,122,4,42,84,131
ITEM-0008,Product 8,Packaging,B,2025-02-28,197,21,2,216,131
ITEM-0008,Product 8,Packaging,B,2025-03-01,119,28,22,125,131
ITEM-0008,Product 8,Packaging,B,2025-03-02,130,11,38,103,131
ITEM-0008,Product 8,Packaging,B,2025-03-03,211,4,24,191,131
ITEM-0008,Product 8,Packaging,B,2025-03-04,211,9,7,213,131
ITEM-0008,Product 8,Packaging,B,2025-03-05,244,0,7,237,131
ITEM-0008,Product 8,Packaging,B,2025-03-06,208,2,4,206,131
ITEM-0008,Product 8,Packaging,B,2025-03-07,232,2,39,195,131
ITEM-0008,Product 8,Packaging,B,2025-03-08,164,1,41,124,131
ITEM-0008,Product 8,Packaging,B,2025-03-09,110,13,20,103,131
ITEM-0008,Product 8,Packaging,B,2025-03-10,255,8,1,262,131
ITEM-0008,Product 8,Packaging,B,2025-03-11,212,8,12,208,131
ITEM-0008,Product 8,Packaging,B,2025-03-12,264,9,21,252,131
ITEM-0008,Product 8,Packaging,B,2025-03-13,190,16,11,195,131
ITEM-0008,Product 8,Packaging,B,2025-03-14,114,20,33,101,131
ITEM-0008,Product 8,Packaging,B,2025-03-15,221,10,19,212,131
ITEM-0008,Product 8,Packaging,B,2025-03-16,244,22,30,236,131
ITEM-0008,Product 8,Packaging,B,2025-03-17,170,4,18,156,131
ITEM-0008,Product 8,Packaging,B,2025-03-18,232,28,46,214,131
ITEM-0008,Product 8,Packaging,B,2025-03-19,232,9,19,222,131
ITEM-0008,Product 8,Packaging,B,2025-03-20,124,25,34,115,131
ITEM-0008,Product 8,Packaging,B,2025-03-21,137,20,37,120,131
ITEM-0008,Product 8,Packaging,B,2025-03-22,154,6,39,121,131
ITEM-0008,Product 8,Packaging,B,2025-03-23,249,5,9,245,131
ITEM-0008,Product 8,Packaging,B,2025-03-24,274,27,3,298,131
ITEM-0008,Product 8,Packaging,B,2025-03-25,157,19,44,132,131
ITEM-0008,Product 8,Packaging,B,2025-03-26,117,3,6,114,131
ITEM-0008,Product 8,Packaging,B,2025-03-27,114,23,2,135,131
ITEM-0008,Product 8,Packaging,B,2025-03-28,180,23,3,200,131
ITEM-0008,Product 8,Packaging,B,2025-03-29,124,29,33,120,131
ITEM-0008,Product 8,Packaging,B,2025-03-30,182,27,18,191,131
ITEM-0008,Product 8,Packaging,B,2025-03-31,160,16,18,158,131
ITEM-0008,Product 8,Packaging,B,2025-04-01,163,18,45,136,131
ITEM-0008,Product 8,Packaging,B,2025-04-02,250,12,23,239,131
ITEM-0008,Product 8,Packaging,B,2025-04-03,176,25,29,172,131
ITEM-0008,Product 8,Packaging,B,2025-04-04,217,3,30,190,131
ITEM-0008,Product 8,Packaging,B,2025-04-05,119,12,47,84,131
ITEM-0008,Product 8,Packaging,B,2025-04-06,194,22,48,168,131
ITEM-0008,Product 8,Packaging,B,2025-04-07,246,26,48,224,131
ITEM-0008,Product 8,Packaging,B,2025-04-08,147,24,10,161,131
ITEM-0008,Product 8,Packaging,B,2025-04-09,218,0,44,174,131
ITEM-0008,Product 8,Packaging,B,2025-04-10,245,3,5,243,131
ITEM-0008,Product 8,Packaging,B,2025-04-11,248,14,47,215,131
ITEM-0008,Product 8,Packaging,B,2025-04-12,243,14,5,252,131
ITEM-0008,Product 8,Packaging,B,2025-04-13,178,6,10,174,131
ITEM-0008,Product 8,Packaging,B,2025-04-14,237,15,25,227,131
ITEM-0008,Product 8,Packaging,B,2025-04-15,169,17,9,177,131
ITEM-0008,Product 8,Packaging,B,2025-04-16,103,10,12,101,131
ITEM-0008,Product 8,Packaging,B,2025-04-17,213,29,29,213,131
ITEM-0008,Product 8,Packaging,B,2025-04-18,218,5,44,179,131
ITEM-0008,Product 8,Packaging,B,2025-04-19,181,18,44,155,131
ITEM-0008,Product 8,Packaging,B,2025-04-20,247,2,41,208,131
ITEM-0008,Product 8,Packaging,B,2025-04-21,146,18,25,139,131
ITEM-0008,Product 8,Packaging,B,2025-04-22,169,4,28,145,131
ITEM-0008,Product 8,Packaging,B,2025-04-23,149,9,20,138,131
ITEM-0008,Product 8,Packaging,B,2025-04-24,105,5,35,75,131
ITEM-0008,Product 8,Packaging,B,2025-04-25,190,29,3,216,131
ITEM-0008,Product 8,Packaging,B,2025-04-26,139,2,49,92,131
ITEM-0008,Product 8,Packaging,B,2025-04-27,229,24,23,230,131
ITEM-0008,Product 8,Packaging,B,2025-04-28,200,8,5,203,131
ITEM-0008,Product 8,Packaging,B,2025-04-29,274,27,43,258,131
ITEM-0008,Product 8,Packaging,B,2025-04-30,157,19,30,146,131
ITEM-0009,Product 9,Packaging,B,2025-02-01,200,3,24,179,79
ITEM-0009,Product 9,Packaging,B,2025-02-02,206,11,23,194,79
ITEM-0009,Product 9,Packaging,B,2025-02-03,154,21,29,146,79
ITEM-0009,Product 9,Packaging,B,2025-02-04,183,22,34,171,79
ITEM-0009,Product 9,Packaging,B,2025-02-05,62,15,9,68,79
ITEM-0009,Product 9,Packaging,B,2025-02-06,192,9,30,171,79
ITEM-0009,Product 9,Packaging,B,2025-02-07,118,8,43,83,79
ITEM-0009,Product 9,Packaging,B,2025-02-08,93,23,35,81,79
ITEM-0009,Product 9,Packaging,B,2025-02-09,155,17,19,153,79
ITEM-0009,Product 9,Packaging,B,2025-02-10,155,3,20,138,79
ITEM-0009,Product 9,Packaging,B,2025-02-11,226,26,32,220,79
ITEM-0009,Product 9,Packaging,B,2025-02-12,55,14,5,64,79
ITEM-0009,Product 9,Packaging,B,2025-02-13,208,19,10,217,79
ITEM-0009,Product 9,Packaging,B,2025-02-14,191,6,47,150,79
ITEM-0009,Product 9,Packaging,B,2025-02-15,197,25,41,181,79
ITEM-0009,Product 9,Packaging,B,2025-02-16,168,24,13,179,79
ITEM-0009,Product 9,Packaging,B,2025-02-17,213,17,20,210,79
ITEM-0009,Product 9,Packaging,B,2025-02-18,117,22,2,137,79
ITEM-0009,Product 9,Packaging,B,2025-02-19,213,16,23,206,79
ITEM-0009,Product 9,Packaging,B,2025-02-20,195,20,24,191,79
ITEM-0009,Product 9,Packaging,B,2025-02-21,176,24,11,189,79
ITEM-0009,Product 9,Packaging,B,2025-02-22,217,17,32,202,79
